x,y,z
-10.199749253411781,-5.217989076257274,34.236389267890466
-9.948458061681471,-4.883519711679258,34.03557098333467
-9.693593479646935,-4.568791640511016,33.81522587964101
-9.436301888225758,-4.27414458220468,33.57731019874625
-9.177685271744709,-3.9997149493933692,33.32372595106258
-8.918793909520366,-3.745455322981246,33.05630298579128
-8.660620438884182,-3.5111548708755116,32.7767848343003
-8.404095208469466,-3.296460197948272,32.48681799580884
-8.150082883669722,-3.10089610962631,32.1879444729692
-7.899380176293546,-2.9238857497328854,31.88159710026846
-7.652714700643323,-2.7647698621018724,31.569097595798894
-7.410744779640593,-2.6228248340138896,31.251656776285017
-7.174060094828592,-2.497279341020426,30.930376584030103
-6.9431830847091005,-2.3873294739188777,30.60625362914855
-6.71857097548011,-2.292152278177058,30.280183904621598
-6.500618329361602,-2.210917711787379,29.952968364535916
-6.2896600158973,-2.1427990310328036,29.62531911241837
-6.085974522793101,-2.0869816049397,29.29786597813636
-5.889787479028964,-2.0426703857690014,28.971163239275747
-5.70127532971238,-2.0090960983677473,28.64569633965989
-5.5205691288153105,-1.9855201434344527,28.321888520231727
-5.347758349443941,-1.9712384366425104,28.000107213588915
-5.182894668645422,-1.9655842925774,27.68067013111578
-5.025995687073943,-1.9679304617395008,27.36385099300494
-4.877048546870644,-1.9776904347531354,27.04988486634356
-4.736013447030108,-1.9943190254479524,26.738973119224916
-4.602826933104996,-2.017312637802875,26.431287888487812
-4.477405103990824,-2.0462088439643513,26.126976216763943
-4.35964659186254,-2.080585749244014,25.82616374585729
-4.249435382051827,-2.1200609573516025,25.528958068445792
-4.146643408990536,-2.164290402613394,25.23545167621197
-4.051132988009003,-2.2129669329635955,24.94572462721646
-3.9627590425953585,-2.2658188074640857,24.6598468779742
-3.881371157974153,-2.322608084247997,24.377880363534988
-3.8068154472277196,-2.3831289502897683,24.099880827851308
-3.7389362449098402,-2.447206045221979,23.825899436344585
-3.67757764000819,-2.5146927626897173,23.555984200239692
-3.6225848481355105,-2.5854695827929817,23.290181232214415
-3.5738054363261664,-2.65944244444138,23.028535864411396
-3.5310904114042456,-2.7365411441019885,22.771093637031857
-3.4942951822755015,-2.816717789523643,22.517901190433022
-3.4632803894580246,-2.899945348093078,22.269007070902244
-3.437912637012023,-2.9862162166388226,22.02446246803493
-3.4180651129974673,-3.07554089476702,21.78432189729793
-3.4036181238811016,-3.1679466941401735,21.54864384116207
-3.3944595333314362,-3.2634765433379767,21.317491360698476
-3.390485129865618,-3.362187835434615,21.090932685655556
-3.391598917063521,-3.4641513489745184,20.869041796362673
-3.397713340345197,-3.5694502189711774,20.651898999447276
-3.4087494550775017,-3.678178963287022,20.439591509961847
-3.424637038907123,-3.790442550228973,20.232214041017524
-3.4453146520633444,-3.906355509542467,20.02986941208644
-3.4707296549090607,-4.026041069318566,19.832669173802433
-3.500838182879385,-4.149630318800878,19.64073425954776
-3.535605081278377,-4.277261383472582,19.454195662145125
-3.575003803127146,-4.409078606844944,19.273195142773687
-3.619016273441849,-4.5452317234837905,19.097885968022588
-3.6676327165582907,-4.685875022557522,18.928433687673017
-3.720851454208924,-4.831166478798137,18.76501693995717
-3.778678665965328,-4.981266846330041,18.607828294824998
-3.841128121527044,-5.1363387049653335,18.457075134274692
-3.908220872751141,-5.296545436353526,18.312980559500748
-3.9799849086987047,-5.462050123189769,18.1757843310086
-4.05645478102984,-5.633014363316158,18.045743843587175
-4.137671167989965,-5.8095969542532115,17.923135100850864
-4.2236804190189146,-5.991952483423133,17.808253742399472
-4.314534019942909,-6.180229739716762,17.701416031522104
-4.410288031401457,-6.3745700001045185,17.60295989331575
-4.511002442112704,-6.5751051067937185,17.513245885387892
-4.6167404731506725,-6.7819553674820074,17.43265818510831
-4.727567799129165,-6.995227227542822,17.361605498481346
-4.8435516875686835,-7.215010702239675,17.300521906173127
-4.964760059914218,-7.4413765648559655,17.249867647661368
-5.09126043333627,-7.67437323793704,17.21012970514306
-5.223118780471054,-7.9140234078652085,17.181822338439236
-5.360398250182042,-8.160320320955217,17.165487308371535
-5.503157780613644,-8.413223746038275,17.16169398590298
-5.651450556615901,-8.67265562075141,17.17103901924223
-5.805322336982514,-8.938495314946197,17.194145817479473
-5.964809614893687,-9.2105746075028,17.231663460438405
-6.129937616855086,-9.488672244351555,17.284265275871146
-6.3007181289299865,-9.772508260622772,17.352646721965797
-6.4771471361430715,-10.061737905409633,17.43752273006004
-6.659202286046639,-10.355945388191586,17.53962424723282
-6.846840153730175,-10.654637353699087,17.659693964982583
-7.039993324236596,-10.957236219240603,17.798481151885383
-7.238567296635352,-11.263073535655824,17.956735370466486
-7.442437189466004,-11.571383214934398,18.135199184870057
-7.651444337791026,-11.881295292616306,18.334599499099834
-7.865392665276331,-12.191829554785661,18.5556377021722
-8.084045072435034,-12.501890381033181,18.798978353814434
-8.30711958737322,-12.810261577720567,19.06523638808546
-8.53428569764872,-13.115603154180357,19.35496301139156
-8.765160481765477,-13.41644848494719,19.668629792529334
-8.999305104387084,-13.71120406015353,20.006611838557063
-9.236221240169229,-13.998150383026822,20.36916898549605
-9.475348032952578,-14.275445914925065,20.756426610192083
-9.716059240783702,-14.541133274596422,21.168354718528235
-9.957661053708701,-14.793148739584312,21.604747164185497
-10.199390492273665,-15.029335224624445,22.065200177703044
-10.440414550254301,-15.247458772272768,22.54909112334171
-10.679830521039944,-15.445229323230663,23.05555933242488
-10.916667117369025,-15.620325307697684,23.583486927076333
-11.149886948838084,-15.77042266896254,24.13148246509936
-11.378390511943792,-15.893227721280093,24.697868848607435
-11.601021582384874,-15.986514286446509,25.28067419616154
-11.816574167299919,-16.04816334541132,25.877628072355883
-12.023801273609076,-16.076206364486065,26.486163515534415
-12.221425348518284,-16.06886965635466,27.10342599116367
-12.408150346940733,-16.024619859561096,27.72628915353678
-12.582675494225928,-15.942208858744428,28.351378823479084
-12.743710427808367,-15.820716269136094,28.975104408132584
-12.889991823367286,-15.6595891814971,29.5936991005122
-13.020300617091866,-15.458675570049895,30.203266285981215
-13.133480335321956,-15.218252075863116,30.79983427968696
-13.228455280437117,-14.939042523734413,31.379415205538255
-13.304248776884892,-14.622227624636462,31.93806912672115
-13.36000060178498,-14.269443381670492,32.4719702003156
-13.394983236622725,-13.88276926087274,32.97747279413374
-13.408616536334698,-13.464703414003814,33.45117704659948
-13.4004800830433,-13.018129155833414,33.88998860289186
-13.37032314248451,-12.54626912287215,34.291173827153465
-13.31807169559776,-12.052630447889044,34.65240685154522
-13.243832097676137,-11.540944242496465,34.97180550529996
-13.147891653841485,-11.015097950286336,35.247957833366385
-13.030715694225217,-10.479065261045916,35.47993612181807
-12.89294130043365,-9.936835449368719,35.66729879926308
-12.735368042430967,-9.392343867854624,35.810081079455564
-12.558945751200632,-8.84940639800005,35.90877407796238
-12.36475984825281,-8.311659724197854,35.96429416805737
-12.15401472198782,-7.782508721063713,35.977944272534415
-11.928015460018948,-7.265082590828067,35.95136814027209
-11.68814860423283,-6.762200371596781,35.88650014964135
-11.435862423400053,-6.276345951456518,35.78551245790445
-11.17264711873542,-5.80965289259826,35.65076107792734
-10.900015516002822,-5.3638984692381415,35.48473295359766
-10.619484618216445,-4.940506038610458,35.289995393613204
-10.332558336861453,-4.54055493535898,35.06914900319748
-10.040711742366634,-4.164796819355991,34.824785295719764
-9.745377001433056,-3.8136770351057767,34.55944948286135
-9.44793111447991,-3.487359881220918,34.27560873089301
-9.149685595522039,-3.185756647264141,33.97562628807009
-8.85187805262515,-2.9085551702804757,33.661741165425525
-8.555665625805199,-2.655249977821392,33.336053090698805
-8.262120210279338,-2.425172274386631,33.00051239031701
-7.972225390089794,-2.2175188233782697,32.656914401636485
-7.686874853158567,-2.0313794074207063,32.30689757949107
-7.406872199819187,-1.8657623145478,31.95194494606121
-7.132931943924539,-1.7196176271129442,31.59338818156571
-6.865681540240855,-1.5918581483775356,31.232413826871152
-6.605664275367827,-1.4813778760769831,30.870071077040766
-6.353342866058941,-1.3870680389300152,30.507280720726673
-6.109103598644026,-1.3078307927060666,30.144844776487048
-5.873260868250182,-1.2425907720740799,29.78345649505581
-5.646062047421013,-1.1903043955525883,29.423710475082192
-5.427692485692021,-1.1499674017731285,29.066112586380473
-5.218280583338766,-1.1206208165049538,28.711089540869583
-5.017902918163358,-1.1013551626718994,28.358998060816006
-4.826589251590764,-1.0913135409531838,28.01013341873443
-4.6443274331226965,-1.0896935098514635,27.664737375967373
-4.471068124935486,-1.095748024286949,27.32300545465419
-4.306729322829999,-1.1087855780123141,26.985093541913624
-4.151200657001862,-1.1281696206568017,26.651123831307636
-4.00434741876217,-1.1533175551700698,26.321190130142725
-3.8660143474160416,-1.1836992160607371,25.995362554913143
-3.7360291488065207,-1.218835064955874,25.67369167190428
-3.61420575045492,-1.258294090179989,25.356212112762226
-3.5003472795832775,-1.3016916082978296,25.042945707923007
-3.394248792355581,-1.348686911428209,24.733904201325704
-3.2956997567363113,-1.3989808701490016,24.429091577126556
-3.2044862919227466,-1.4523135219804781,24.12850605011105
-3.120393182896761,-1.5084616728590754,23.8321417602876
-3.0432056816420436,-1.5672365458592132,23.539990208430748
-2.972711106013564,-1.6284815025180202,23.252041471857652
-2.908700252370368,-1.692069849750261,22.968285233362085
-2.850968634146702,-1.757902738093146,22.688711646359767
-2.7993175631005562,-1.8259071611526674,22.413312069076344
-2.7535550758411276,-1.8960340944349876,22.142079695479374
-2.7134967347531918,-1.9682567150614136,21.87501009082757
-2.6789663012870633,-2.0425687694070422,21.61210166405815
-2.6497963029427627,-2.118983030559347,21.353356081549904
-2.6258284968578476,-2.197529892087852,21.098778646307316
-2.6069142475501343,-2.2782560580487536,20.848378647014265
-2.5929148230538095,-2.361223347462309,20.602169691935483
-2.5837016227465206,-2.4465075993830028,20.360170036302158
-2.5791563421645067,-2.534197673648698,20.12240290905623
-2.579171082175948,-2.6243945451343444,19.888896849963032
-2.5836484123195995,-2.717210479305783,19.659686058431586
-2.5925013926251212,-2.8127682872752295,19.434810764025393
-2.6056535589749075,-2.911200651270584,19.21431762122845
-2.623038878616074,-3.0126495111447134,18.998260129836407
-2.6446016789567173,-3.117265508372559,18.78669909103122
-2.670296553444224,-3.225207482269072,18.579703106262663
-2.7000882501730645,-3.336641994709732,18.377349097573237
-2.7339515397703877,-3.451742900249197,18.17972289634035
-2.771871077905106,-3.570690930013393,17.986919857315222
-2.813841241385,-3.6936732911546764,17.799045531113315
-2.8598659642809294,-3.820883275042113,17.616216389145983
-2.9099585616096766,-3.952519858194529,17.438560601007847
-2.9641415280298955,-4.08878728257577,17.266218867475555
-3.0224463522473632,-4.229894625250398,17.09934531988487
-3.0849132855880637,-4.376055306443226,16.938108472256804
-3.151591128598976,-4.527486575073492,16.782692246261032
-3.2225369763685623,-4.684408905056335,16.63329705292211
-3.297815958464831,-4.8470453304487675,16.49014094613326
-3.377500958077716,-5.015620686584613,16.353460841472884
-3.4616722886200493,-5.1903607193660815,16.22351379290387
-3.5504173697625427,-5.371491112061717,16.10057835325353
-3.6438303323914796,-5.559236305248076,15.984955966459767
-3.742011605370827,-5.753818190099251,15.876972440635855
-3.84506745032392,-5.955454601689107,15.776979461779952
-3.953109441314991,-6.164357601297596,15.685356160358046
-4.066253865172522,-6.380731486024148,15.602510681058444
-4.184621068608131,-6.604770569707652,15.528881806393063
-4.308334706552114,-6.836656634841601,15.464940540601534
-4.43752090691558,-7.076556078138086,15.411191711209474
-4.572307313154655,-7.324616665915631,15.368175467780572
-4.712822023211996,-7.580963924841501,15.336468757376213
-4.8591923757790605,-7.845697074343821,15.316686602791119
-5.011543604027238,-8.118884522490387,15.309483291133244
-5.16999730550534,-8.400558846682271,15.315553241139078
-5.334669746397932,-8.690711263484289,15.335631679912494
-5.5056699487911205,-8.989285540518438,15.370494835297592
-5.6830975747607,-9.296171335866887,15.420959783728733
-5.867040562497947,-9.61119696002331,15.487883629323179
-6.057572524198263,-9.934121489765447,15.572162224630857
-6.2547498527880325,-10.26462644728519,15.67472767795719
-6.458608561351349,-10.602306662913197,15.79654548434335
-6.669160830086075,-10.946660965997237,15.938610032331688
-6.886391222083242,-11.297082034718622,16.101939305201608
-7.1102526241979485,-11.652846268415317,16.28756784245343
-7.340661844890804,-12.013103196407807,16.49653821265346
-7.577494906692062,-12.37686473809283,16.729890830613236
-7.8205821345970845,-12.74299527543444,16.988651421484356
-8.069702886862327,-13.110201366484908,17.273816742653253
-8.324580111926071,-13.477022472889464,17.586337894630006
-8.584874768134444,-13.841823089084063,17.92710109429116
-8.850180131586104,-14.202786323411894,18.29690593070822
-9.120016156692165,-14.557909514734268,18.696441378587465
-9.393823895376217,-14.905002424792103,19.126259033280608
-9.67096028930524,-15.241689077348056,19.586744391710855
-9.950693235332574,-15.565413039144003,20.078085597966975
-10.232197476440074,-15.873447820084245,20.600241467729155
-10.514551069061746,-16.16291204572617,21.152907362835084
-10.796733191047219,-16.430790947154048,21.735482150181785
-11.07762296704137,-16.673964001239682,22.347034312999895
-11.356000146916308,-16.889239532522502,22.986271590580188
-11.630547364408987,-17.073396476489943,23.651511977968706
-11.899854699240047,-17.223233021502914,24.340660875648446
-12.162426409688194,-17.335622507770776,25.05119289722249
-12.416690329663531,-17.407574283191565,25.78014330778671
-12.661009797908758,-17.436301262238178,26.524106637630332
-12.893698479227504,-17.41929036205839,27.279247474873422
-13.113037968573598,-17.35437421338843,28.041323783214896
-13.317297898952345,-17.239803176044575,28.80572202721274
-13.504758670526115,-17.074314120070206,29.56750686883288
-13.673736233972955,-16.857192816007355,30.32148426600435
-13.822608429749616,-16.588327834472803,31.062276883016036
-13.949842529081113,-16.268252542465426,31.784411669881568
-14.054023017350636,-15.898172302400042,32.48241616415777
-14.13387898284404,-15.479975259301536,33.15092143490997
-14.188310283499654,-15.016224158562013,33.784768578886684
-14.216411487639558,-14.510129226098991,34.37911377843423
-14.217492922436172,-13.965501505759958,34.929529350609464
-14.191097871814426,-13.386686983130136,35.43209581667312
-14.137015428981371,-12.778486338186752,35.883481122531286
-14.055288346763893,-12.146057980141562,36.28100483562953
-13.946215548895086,-11.494812863044105,36.62268333080385
-13.810349207958447,-10.830302664592857,36.907255140688655
-13.648486480707888,-10.158105510405397,37.134185836332776
-13.461656061437045,-9.483714852197553,37.30365220092321
-13.251100165890257,-8.812434306770886,37.41650776016931
-13.018252464792685,-8.1492828827718,37.47423117572676
-12.764712795133722,-7.498913143184286,37.478860785690415
-12.492219477923575,-6.8655445276309495,37.432918504078906
-12.202620143594219,-6.252912888665394,37.339326689712074
-11.897841896508378,-5.664237122314384,37.201321309331526
-11.579861752108082,-5.102201863671988,37.022365222059726
-11.250678034497776,-4.568955653394232,36.80606425734689
-10.912283428769005,-4.0661226886666935,36.55608877284004
-10.566640210175805,-3.5948262668391324,36.27610262101273
-10.215658080479225,-3.1557215820265774,35.96970099283914
-9.861174845237338,-2.7490358041018492,35.640357817293456
-9.504940140637096,-2.374612930642009,35.29138320846554
-9.148602208580854,-2.0319615225563017,34.925890682426505
-8.793697676149199,-1.7203033755531367,34.546773679720175
-8.44164420752793,-1.4386216810689882,34.15669065366061
-8.093735806684403,-1.1857071282514935,33.75805763252844
-7.751140540671412,-0.9602013503806313,33.35304733758016
-7.414900410034918,-0.7606367732485323,32.94359366894146
-7.0859330697464395,-0.5854724522571964,32.531400466068355
-6.765035108846639,-0.43312573165679413,32.11795354846597
-6.452886614217899,-0.30199967042443077,31.70453509721488
-6.150056745695457,-0.19050633444995607,31.2922395614066
-5.857010073355938,-0.09708613763573484,30.8819903558357
-5.574113467003191,-0.0202235728261819,30.4745568412342
-5.3016433296792425,0.04154039874630793,30.070571052546942
-5.039793003938731,0.08959885616600516,29.670543843147946
-4.788680223255709,0.1252721247068075,29.27488016365154
-4.548354465073603,0.14980311816589661,28.883893327968643
-4.318804133703084,0.16435465040954797,28.497818120775253
-4.099963477724167,0.1700083123672557,28.1168227018466
-3.8917191933654327,0.16776466659022482,27.7410192946559
-3.6939166693873657,0.15854449467981135,27.370473683070188
-3.506365846781623,0.14319089443813296,27.00521356305343
-3.328846665518275,0.12247195984004575,26.645235825177153
-3.1611141173246518,0.09708401539310528,26.29051283764237
-3.002902874159451,0.06765513103329378,25.940997821945903
-2.8539315166799875,0.034748862699812776,25.59662940894168
-2.7139063714647453,-0.001131885131620651,25.257335463828795
-2.5825249713677363,-0.03954095799259615,24.923036265275375
-2.4594791563166596,-0.08008507204221667,24.593647119735742
-2.3444578363575075,-0.12242000730580324,24.269080486148688
-2.237149435846885,-0.16624691504328148,23.949247681582836
-2.1372440420448977,-0.2113087647745739,23.634060228963733
-2.0444352809600153,-0.25738694491899006,23.323430901188424
-1.9584219369029714,-0.30429805587923425,23.0172745185734
-1.8789093439589697,-0.3518908760331,22.715508535648837
-1.8056105657052623,-0.4000435218731284,22.418053458952933
-1.7382473826294038,-0.4486608040712688,22.124833129826797
-1.6765511083655484,-0.4976717680673119,21.835774897138673
-1.620263249807404,-0.5470274262978587,21.550809706714777
-1.569136029822636,-0.596698672066345,21.269872126962422
-1.5229327862517557,-0.6466743694300872,20.992900326967522
-1.4814282628032536,-0.6969596122598491,20.719836021555192
-1.4444088050429489,-0.7475741449517239,20.450624395391404
-1.4116724733077475,-0.7985509367048234,20.185214015393207
-1.383029084351733,-0.8499348965978851,19.92355673329367
-1.3583001917067612,-0.901781733275316,19.66560760087233
-1.3373190138968987,-0.954156935434672,19.411324780961653
-1.3199303203581383,-1.0071348741803332,19.160669472809463
-1.3059902819635723,-1.0607980214853836,18.913605856287667
-1.2953662917648658,-1.1152362639864797,18.67010103745272
-1.2879367662160965,-1.170546324304487,18.43012503145916
-1.2835909264625391,-1.2268312616546324,18.19365074285514
-1.2822285719313093,-1.2842000639742623,17.960653985898094
-1.2837598429369956,-1.3427673104951336,17.731113509658833
-1.2881049841142365,-1.4026529081680326,17.505011056826294
-1.2951941051885294,-1.4639818912393185,17.282331437771806
-1.3049669465322475,-1.5268842806863268,17.063062631501246
-1.3173726504048278,-1.591494998147097,16.847195910677524
-1.332369539681868,-1.6579538287750586,16.634725989635065
-1.349924908540206,-1.7264054294658575,16.425651202472743
-1.3700148219673274,-1.7969993780456948,16.21997370393224
-1.3926239316277562,-1.8698902583597083,16.017699703763384
-1.4177453025195792,-1.9452377795983486,15.818839727262091
-1.4453802572641656,-2.0232069232300383,15.623408911286157
-1.475538233747102,-2.1039681172698743,15.431427331972783
-1.5082366603035031,-2.187697430936997,15.242920370367948
-1.543500846164738,-2.2745767891783277,15.057919116181138
-1.5813638880898082,-2.3647942017968373,14.876460813384233
-1.6218665935014793,-2.4585440036545916,14.698589350949876
-1.6650574185378528,-2.556027104109055,14.52435580097849
-1.7109924223856332,-2.6574512374462276,14.35381900986306
-1.7597352351886688,-2.763031215738844,14.18704624436366
-1.8113570400767218,-2.8729891752819463,14.02411389837112
-1.8659365678367046,-2.9875548130030634,13.865108264896497
-1.9235601034939136,-3.1069656067539353,13.710126377949019
-1.9843215017991922,-3.2314670141744757,13.55927693027145
-2.048322212019726,-3.3613126435165803,13.4126812714983
-2.115671307844469,-3.4967643846229963,13.270474495191408
-2.186485522728866,-3.6380924989455146,13.132806617442464
-2.2608892843910087,-3.785575646642416,12.999843858210452
-2.339014750225388,-3.939500855234052,12.871770026884327
-2.421001833833519,-4.100163396317921,12.748788024775202
-2.506998226267883,-4.2678665799998186,12.631121465539522
-2.5971593989223023,-4.442921421661081,12.519016425714177
-2.691648590448162,-4.625646188978259,12.412743327231388
-2.7906367663028617,-4.816365787951588,12.31259896152302
-2.894302554256791,-5.015410998406835,12.218908659685946
-3.00283211684102,-5.223117422381324,12.132028606043303
-3.11641901103089,-5.439824320571124,12.0523483196087
-3.235263949847911,-5.665873042857248,11.980293260497557
-3.359574527990526,-5.901605261172704,11.916327622686461
-3.48956484215909,-6.147360773836313,11.860957241067666
-3.6254550162478614,-6.403474912007482,11.814732645866417
-3.7674706367509683,-6.670275567450376,11.778252270884863
-3.915842003347597,-6.948079534950613,11.752165666744107
-4.07080330445308,-7.237188511621034,11.73717695588424
-4.232591527242305,-7.5378841819083,11.734048093853398
-4.4014452561769986,-7.850422821492333,11.743602376786978
-4.577603174827859,-8.175028919950329,11.766727633382018
-4.761302344971398,-8.511887994365127,11.804379415662616
-4.952776208614536,-8.861138476549806,11.857583967354417
-5.152252196535664,-9.22286239105139,11.927440543903632
-5.3599490895317,-9.597075110681752,12.0151238045698
-5.576073834576326,-9.983713695556643,12.12188470104439
-5.800818058021817,-10.382624058919752,12.249051487893766
-6.034353988768362,-10.793546796478346,12.398028761353507
-6.276829873230389,-11.216101583730435,12.57029541548905
-6.528364871876487,-11.649770305021347,12.767401202746697
-6.789043312129902,-12.093878696142152,12.990961234684564
-7.058908279497192,-12.547576996400746,13.242647507991224
-7.337954552980537,-13.00981916269834,13.524178281479932
-7.626120912665252,-13.479341753937616,13.837303820139935
-7.923281675909724,-13.954641638132319,14.183788694808275
-8.229237665555859,-14.433954495005896,14.565389397742205
-8.543706439152553,-14.915232815282849,14.983827764478132
-8.866312158795873,-15.396126427708907,15.440758879028934
-9.196574762680912,-15.873963646795028,15.937733664953024
-9.533899189346561,-16.345737665169423,16.47615566598791
-9.87756424977496,-16.80809568995548,17.057231931449916
-10.22671173513529,-17.257334469500027,17.681917999820143
-10.580336169766847,-17.689404379305035,18.3508577137261
-10.937275284145377,-18.099921574514724,19.064318101646435
-11.296201906738808,-18.484191621042967,19.822120760902756
-11.655617742902205,-18.83724601423484,20.623571502850414
-12.013849476003543,-19.153892757334827,21.467389609388174
-12.369048005772669,-19.428782806320797,22.351640493379843
-12.719191329130261,-19.656492684385004,23.273674173637026
-13.06209170777709,-19.831624333569376,24.230072958857416
-13.395407795615247,-19.94892048666303,25.216613890816653
-13.716662105514674,-20.00339485829981,26.228248263970855
-14.023264426755826,-19.990475084773085,27.25910382094546
-14.312541004564604,-19.90615088628719,28.302513398188033
-14.581769904593592,-19.747128285213236,29.35107222248615
-14.82822198886982,-19.510978611768856,30.396727207345727
-15.049206921046613,-19.196276140547603,31.430898620532712
-15.242123218203794,-18.802718755227726,32.444632193701935
-15.404511157024864,-18.331221014938443,33.42877986918204
-15.534106829131865,-17.783974351071492,34.37420291161688
-15.628895539157435,-17.164467241521155,35.271990696815685
-15.68716251266185,-16.477461161882342,36.11368614054946
-15.70753880492459,-15.72892056573986,36.89150714107858
-15.689040463665663,-14.925897228948365,37.59855395856667
-15.631099060111028,-14.07637238407022,38.228991562491856
-15.533582117418476,-13.189063023972551,38.778197529060705
-15.396802387609453,-12.273200948673026,39.24286792005336
-15.221515454530378,-11.33829512917113,39.62107611574053
-15.008905681169761,-10.393888419557708,39.91228231141305
-14.76056105160425,-9.449320399374534,40.117294275513785
-14.478438066256198,-8.513507219416471,40.2381833209522
-14.164818221425133,-7.5947476426696365,40.27816164386138
-13.822257953259152,-6.700562376133158,40.24142919824699
-13.453534138018343,-5.837570928870492,40.13299945720193
-13.061587097539855,-5.011409522338812,39.95851282289742
-12.649463522272807,-4.22668774007955,39.72404869818111
-12.220260888929934,-3.486982892949793,39.43594305944763
-11.777075192322343,-2.7948669965817707,39.10061940778477
-11.322953220155593,-2.151961334890649,38.72443801934937
-10.860850375500075,-1.5590124634890627,38.31356721557887
-10.393594664937224,-1.0159834979043445,37.87387848307414
-9.923857147383787,-0.5221548129333481,37.4108658086304
-9.454128860336427,-0.07622876662924505,36.92958834552519
-8.986703982931042,0.32356599077045195,36.4346345507528
-8.523668810225312,0.6793743455444611,35.9301052399505
-8.066896005450142,0.9936213944637566,35.41961278454973
-7.618043475660454,1.268927820165869,34.90629336756211
-7.178557192419428,1.5080351331519177,34.39282935920208
-6.749677211187907,1.7137409925121712,33.881478928476554
-6.332446475453038,1.8888453462606523,33.3741109767442
-5.92772132260355,2.0361055973292466,32.87224228248105
-5.5361836197814505,2.158201321380216,32.377076122581066
-5.158353769280679,2.2577070797627004,31.88954046600513
-4.79460422061841,2.337072402583674,31.41032476608137
-4.445173156802084,2.398608024647929,30.93991464767072
-4.11017802848237,2.4444773095897543,30.478623908370444
-3.78962875165141,2.4766920329466737,30.026623611164318
-3.4834403875027795,2.4971117026164027,29.58396814142279
-3.1914451496696605,2.507445617598621,29.150618174200908
-2.9134036752688752,2.509257049611873,28.726460679631852
-2.649015502169973,2.503969013532341,28.311326140726507
-2.397928724002436,2.4928711674895183,27.90500318996087
-2.159748820077962,2.47712746222371,27.50725089691637
-1.9340466636928477,2.4577842154008973,27.11780894833238
-1.7203657463415092,2.4357784090074475,26.736405974793882
-1.5182286481938216,2.4119460089724982,26.362766265958918
-1.3271427739689583,2.3870301122169977,25.99661506516511
-1.1466054291841354,2.3616888778380556,25.637682688360563
-0.9761082702666831,2.3365031522567645,25.2857076392634
-0.8151411673935398,2.3119837010029576,24.94043887572193
-0.6631955418646727,2.288578063816588,24.601637398247714
-0.5197672140923306,2.266676980495578,24.26907727146488
-0.3843588112921392,2.2466203925907786,23.942546197989675
-0.25648177239838965,2.2287030234569407,23.62184573909399
-0.13565799595744607,2.2131795491235446,23.306791262877205
-0.021421164456846047,2.2002693690312984,22.99721168822077
0.08668221966853541,2.190160996060512,22.69294908137144
0.18909205314236466,2.1830160863140096,22.3938581506941
0.2862340773648717,2.1789731284766005,22.099805677325925
0.37851952275491246,2.178150811126761,21.810669916184246
0.4663449278500207,2.180651094695554,21.5263399833295
0.5500921094958324,2.186562005027877,21.246715256599142
0.6301282645622719,2.1959601700422744,20.97170480015352
0.7068061848066624,2.2089131192357656,20.701226823733993
0.7804645677102712,2.2254813647296947,20.43520818629048
0.8514284085200705,2.2457202819165274,20.173583948847682
0.9200094606888446,2.2696818063039594,19.916296979598663
0.9865067516076733,2.2974159629107107,19.663297615555194
1.0512071451666187,2.3289722419425978,19.414543379275845
1.1143859395750089,2.3644008351772974,19.169998754597266
1.1763074951517776,2.4037537443342383,18.929635017368938
1.237225877967169,2.4470857802040227,18.693430125487552
1.2973855236310863,2.4944554500450717,18.461368663892618
1.357021906561248,2.545925755614824,18.23344184572286
1.416362213262732,2.6015649061391124,18.009647568548825
1.4756260177787148,2.6614469496566606,17.78999052593734
1.535025950469481,2.725652339203593,17.574482373546083
1.5947683620021067,2.79426843139755,17.36314195026222
1.6550539846961418,2.8673899117048447,17.155995555005855
1.7160785574490833,2.94511921277537,16.95307727870643
1.7780334720733255,3.0275668140407346,16.754429393618597
1.8411063723424226,3.1148515554100435,16.56010280311439
1.905481761602898,3.207100852865992,16.370157546940607
1.9713415696662393,3.3044509102848805,16.18466337609759
2.0388657190442965,3.4070468513239973,16.003700382678193
2.10823265282667,3.515042829455465,15.827359709475667
2.1796198552429678,3.6286020706257753,15.655744315483783
2.2532043360945875,3.7478968721458275,15.48896983119323
2.3291630994488957,3.873108542272783,15.32716547397546
2.407673576315263,4.004427272459368,15.170475062246442
2.488914036235815,4.142051946227355,15.019058096830541
2.5730639609615213,4.286189859949737,14.873090946432477
2.6603043918392775,4.4370563723262535,14.732768106776676
2.750818227540285,4.594874411598588,14.598303584294522
2.844790500706972,4.759873936776815,14.469932339131857
2.9424085848689505,4.932291171714172,14.34791187315966
3.043862384580189,5.112367816509534,14.232523876463931
3.149344430009539,5.300349926715556,14.124076023528419
3.2590499624619236,5.496486803391427,14.022903830271307
3.373176889044327,5.701029418781599,13.929372647610109
3.491925737950661,5.914228887393688,13.843879731045163
3.615499438275199,6.136334318891067,13.766856403008878
3.744103111134674,6.367590747507232,13.69877031965858
3.877943631154525,6.608236270337475,13.64012774592784
4.017229208982013,6.85849928312987,13.591475979157025
4.162168681250636,7.118594741142734,13.55340564272429
4.312970827499685,7.388720517425375,13.526553186543724
4.469843324974577,7.6690526051595596,13.511603053179044
4.632991728409966,7.959740383582431,13.509290116957823
